time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2026-01-15 16:48:46,optaA,116.0,203.0,4197.0,41.39,70.18,0.68,63.0,-4.91
2026-01-15 16:48:47,optaA,108.0,145.0,4083.0,41.38,70.2,0.7,65.0,-4.95
2026-01-15 16:48:48,optaA,125.0,148.0,4081.0,41.38,70.2,0.7,65.0,-5.11
2026-01-15 16:48:49,optaA,52.0,159.0,4084.0,41.38,70.2,0.7,65.0,-4.86
2026-01-15 16:48:50,optaA,56.0,88.0,4019.0,41.38,70.2,0.7,65.0,-4.83
2026-01-15 16:48:51,optaA,136.0,92.0,4011.0,41.38,70.19,0.7,66.0,-5.01
2026-01-15 16:48:52,optaA,113.0,178.0,4094.0,41.38,70.19,0.7,66.0,-5.08
2026-01-15 16:48:53,optaA,85.0,276.0,4200.0,41.38,70.19,0.7,66.0,-4.81
2026-01-15 16:48:54,optaA,67.0,104.0,4042.0,41.38,70.19,0.7,65.0,-4.88
2026-01-15 16:48:55,optaA,164.0,112.0,4057.0,41.38,70.19,0.7,65.0,-5.12
2026-01-15 16:48:56,optaA,101.0,217.0,4153.0,41.38,70.19,0.7,65.0,-4.94
2026-01-15 16:48:57,optaA,119.0,178.0,4086.0,41.38,70.19,0.7,66.0,-5.08
2026-01-15 16:48:58,optaA,83.0,102.0,3990.0,41.38,70.19,0.7,66.0,-4.93
2026-01-15 16:48:59,optaA,84.0,150.0,4093.0,41.38,70.19,0.7,66.0,-4.87
2026-01-15 16:49:00,optaA,84.0,225.0,4214.0,41.38,70.18,0.71,68.0,-4.69
2026-01-15 16:49:01,optaA,112.0,123.0,4075.0,41.38,70.18,0.71,68.0,-4.94
2026-01-15 16:49:02,optaA,126.0,70.0,3981.0,41.38,70.18,0.71,68.0,-4.94
2026-01-15 16:49:03,optaA,61.0,118.0,4037.0,41.38,70.18,0.71,67.0,-4.87
2026-01-15 16:49:04,optaA,80.0,165.0,4145.0,41.38,70.18,0.71,67.0,-4.94
2026-01-15 16:49:05,optaA,131.0,249.0,4193.0,41.38,70.18,0.71,67.0,-4.9
2026-01-15 16:49:06,optaA,101.0,118.0,4031.0,41.39,70.15,0.7,67.0,-4.96
2026-01-15 16:49:07,optaA,91.0,189.0,4088.0,41.39,70.15,0.7,67.0,-4.96
2026-01-15 16:49:08,optaA,109.0,195.0,4132.0,41.39,70.15,0.7,67.0,-5.04
2026-01-15 16:49:09,optaA,112.0,98.0,4018.0,41.38,70.18,0.71,68.0,-5.0
2026-01-15 16:49:10,optaA,70.0,145.0,4037.0,41.38,70.18,0.71,68.0,-4.92
2026-01-15 16:49:11,optaA,106.0,110.0,4063.0,41.38,70.18,0.71,68.0,-4.87
2026-01-15 16:49:12,optaA,100.0,175.0,4111.0,41.38,70.18,0.71,68.0,-5.0
2026-01-15 16:49:13,optaA,101.0,120.0,4097.0,41.38,70.18,0.72,70.0,-4.94
2026-01-15 16:49:14,optaA,102.0,172.0,4161.0,41.38,70.18,0.72,70.0,-4.88
2026-01-15 16:49:15,optaA,86.0,166.0,4090.0,41.38,70.18,0.72,70.0,-5.0
2026-01-15 16:49:16,optaA,89.0,118.0,4059.0,41.38,70.18,0.72,69.0,-4.94
2026-01-15 16:49:17,optaA,84.0,236.0,4216.0,41.38,70.18,0.72,69.0,-4.8
2026-01-15 16:49:18,optaA,109.0,191.0,4118.0,41.38,70.18,0.72,69.0,-4.99
2026-01-15 16:49:19,optaA,77.0,107.0,4033.0,41.37,70.2,0.71,68.0,-4.86
2026-01-15 16:49:20,optaA,87.0,225.0,4175.0,41.37,70.2,0.71,68.0,-4.88
2026-01-15 16:49:21,optaA,108.0,226.0,4177.0,41.37,70.2,0.71,68.0,-4.85
2026-01-15 16:49:22,optaA,103.0,219.0,4168.0,41.37,70.19,0.72,70.0,-4.97
2026-01-15 16:49:23,optaA,140.0,84.0,3982.0,41.37,70.19,0.72,70.0,-4.94
