time,deviceName,max_dB,class_label,average_dB,stdev,rssi,snr
2025-12-12 01:48:12,INMP441,59.6,Background Noise,53.8,2.01,-106,6.8
2025-12-12 01:49:12,INMP441,59.8,Background Noise,54.3,1.84,-113,2.8
2025-12-12 01:50:12,INMP441,59.7,Background Noise,54.0,2.02,-108,6.8
2025-12-12 01:51:12,INMP441,60.1,Background Noise,53.9,2.23,-104,9.8
2025-12-12 01:52:12,INMP441,59.6,Background Noise,54.0,2.07,-111,4.3
2025-12-12 01:53:12,INMP441,58.4,Background Noise,53.8,2.31,-109,7.0
2025-12-12 01:54:12,INMP441,59.0,Background Noise,53.9,1.98,-105,9.3
2025-12-12 01:55:12,INMP441,59.8,Background Noise,53.9,2.37,-112,3.3
2025-12-12 01:56:12,INMP441,59.3,Background Noise,53.6,2.56,-112,3.5
2025-12-12 01:57:12,INMP441,59.1,Background Noise,54.1,1.86,-109,6.0
2025-12-12 01:58:12,INMP441,58.8,Background Noise,54.2,1.88,-107,7.5
2025-12-12 01:59:12,INMP441,58.9,Background Noise,53.9,2.42,-108,6.8
2025-12-12 02:00:12,INMP441,59.1,Background Noise,54.2,2.1,-107,7.8
2025-12-12 02:01:12,INMP441,59.0,Background Noise,53.9,2.55,-109,4.3
2025-12-12 02:02:12,INMP441,58.1,Background Noise,53.9,2.02,-106,8.3
2025-12-12 02:03:12,INMP441,59.7,Background Noise,54.1,1.7,-104,9.8
2025-12-12 02:04:12,INMP441,59.4,Background Noise,54.1,2.07,-109,5.5
2025-12-12 02:05:12,INMP441,59.0,Background Noise,53.7,2.22,-113,-0.5
2025-12-12 02:06:12,INMP441,59.7,Background Noise,54.0,2.04,-106,8.3
2025-12-12 02:07:12,INMP441,59.6,Background Noise,54.0,2.18,-110,5.5
2025-12-12 02:08:12,INMP441,59.0,Background Noise,54.2,2.01,-111,4.8
2025-12-12 02:09:12,INMP441,58.5,Background Noise,53.9,2.27,-110,5.8
2025-12-12 02:10:12,INMP441,59.5,Background Noise,54.1,2.35,-107,8.5
2025-12-12 02:11:12,INMP441,59.2,Background Noise,53.9,1.96,-107,8.3
2025-12-12 02:12:12,INMP441,59.4,Background Noise,54.1,2.23,-110,5.3
2025-12-12 02:13:12,INMP441,58.8,Background Noise,53.9,2.38,-109,6.3
2025-12-12 02:14:12,INMP441,61.0,Background Noise,54.1,1.75,-105,9.0
2025-12-12 02:15:12,INMP441,59.3,Background Noise,53.9,2.18,-108,5.0
2025-12-12 02:16:12,INMP441,59.1,Background Noise,54.0,1.72,-108,7.3
2025-12-12 02:17:13,INMP441,59.5,Background Noise,53.9,1.85,-105,9.8
2025-12-12 02:18:13,INMP441,58.3,Background Noise,54.0,1.75,-104,5.0
2025-12-12 02:19:13,INMP441,60.1,Background Noise,54.0,2.47,-108,6.5
2025-12-12 02:20:13,INMP441,59.9,Background Noise,54.2,2.11,-108,7.0
2025-12-12 02:21:13,INMP441,57.8,Background Noise,54.1,1.65,-105,9.8
2025-12-12 02:22:13,INMP441,58.5,Background Noise,53.9,2.21,-110,5.5
2025-12-12 02:23:13,INMP441,59.4,Background Noise,54.1,1.99,-107,7.8
2025-12-12 02:24:13,INMP441,59.2,Background Noise,54.0,2.09,-108,5.8
2025-12-12 02:25:13,INMP441,58.6,Background Noise,54.0,1.88,-108,6.8
2025-12-12 02:26:13,INMP441,58.6,Background Noise,54.2,1.82,-106,8.0
2025-12-12 02:27:13,INMP441,58.9,Background Noise,53.9,2.12,-111,4.3
2025-12-12 02:28:13,INMP441,58.9,Background Noise,53.8,2.45,-111,2.8
2025-12-12 02:29:13,INMP441,57.7,Background Noise,53.9,2.03,-110,6.0
2025-12-12 02:30:13,INMP441,57.9,Background Noise,54.0,1.86,-109,6.8
2025-12-12 02:31:13,INMP441,59.5,Background Noise,53.9,1.79,-106,8.8
2025-12-12 02:32:13,INMP441,58.9,Background Noise,54.3,1.86,-109,6.5
2025-12-12 02:33:13,INMP441,58.9,Background Noise,54.1,1.63,-105,9.3
2025-12-12 02:34:13,INMP441,57.4,Background Noise,53.9,2.2,-108,6.0
2025-12-12 02:35:13,INMP441,59.2,Background Noise,54.2,2.0,-110,5.0
2025-12-12 02:36:13,INMP441,58.3,Background Noise,53.9,2.08,-106,9.0
2025-12-12 02:37:13,INMP441,58.5,Background Noise,53.9,2.03,-106,9.0
2025-12-12 02:38:13,INMP441,58.1,Background Noise,54.1,2.2,-110,4.8
2025-12-12 02:39:13,INMP441,59.2,Background Noise,54.0,1.85,-112,3.3
2025-12-12 02:40:13,INMP441,58.8,Background Noise,53.9,2.29,-107,4.8
2025-12-12 02:41:13,INMP441,59.0,Background Noise,53.9,2.38,-109,6.8
2025-12-12 02:42:13,INMP441,59.7,Background Noise,54.2,1.62,-107,7.8
2025-12-12 02:43:14,INMP441,58.1,Background Noise,54.1,1.96,-105,9.5
2025-12-12 02:44:14,INMP441,58.9,Background Noise,54.3,1.6,-108,7.0
2025-12-12 02:45:14,INMP441,58.6,Background Noise,54.2,1.72,-110,5.5
2025-12-12 02:46:14,INMP441,58.6,Background Noise,54.0,2.05,-107,8.3
2025-12-12 02:47:14,INMP441,59.4,Background Noise,54.1,1.76,-111,4.8
2025-12-12 02:48:14,INMP441,58.3,Background Noise,54.3,1.66,-109,4.8
2025-12-12 02:49:14,INMP441,59.5,Background Noise,54.2,1.79,-108,6.8
2025-12-12 02:50:14,INMP441,57.6,Background Noise,54.0,1.71,-107,8.0
2025-12-12 02:51:14,INMP441,58.5,Background Noise,54.1,1.78,-108,7.3
2025-12-12 02:52:14,INMP441,58.6,Background Noise,54.1,1.62,-106,8.8
2025-12-12 02:53:14,INMP441,58.5,Background Noise,54.2,2.02,-109,6.3
2025-12-12 02:54:14,INMP441,57.8,Background Noise,54.2,1.53,-110,6.3
2025-12-12 02:55:14,INMP441,58.4,People,53.9,2.03,-112,3.3
2025-12-12 02:56:14,INMP441,58.9,Background Noise,54.3,1.59,-109,3.0
2025-12-12 02:57:14,INMP441,58.6,Background Noise,53.9,2.22,-108,6.5
2025-12-12 02:58:14,INMP441,58.7,Background Noise,54.0,2.14,-107,8.0
2025-12-12 02:59:14,INMP441,59.5,Background Noise,54.2,1.95,-110,5.3
2025-12-12 03:00:14,INMP441,58.3,Background Noise,54.1,1.84,-109,5.8
2025-12-12 03:01:14,INMP441,59.3,Background Noise,54.2,1.83,-104,10.3
2025-12-12 03:02:14,INMP441,58.0,Background Noise,53.9,2.11,-107,0.3
2025-12-12 03:03:14,INMP441,58.0,Background Noise,53.9,1.84,-111,5.0
2025-12-12 03:04:14,INMP441,58.3,Background Noise,54.2,1.82,-109,4.8
2025-12-12 03:05:14,INMP441,58.3,Background Noise,54.4,1.48,-108,7.3
2025-12-12 03:06:14,INMP441,58.2,Background Noise,54.3,1.55,-109,6.5
2025-12-12 03:07:14,INMP441,58.3,Background Noise,54.2,1.97,-105,9.0
2025-12-12 03:08:14,INMP441,58.0,Background Noise,54.3,1.49,-111,3.3
2025-12-12 03:09:15,INMP441,58.7,Background Noise,54.1,1.93,-111,4.3
2025-12-12 03:10:15,INMP441,57.8,Background Noise,54.2,1.57,-105,9.3
2025-12-12 03:11:15,INMP441,58.4,Background Noise,54.3,1.48,-110,5.5
2025-12-12 03:12:15,INMP441,57.6,Background Noise,54.1,2.12,-109,5.8
2025-12-12 03:13:15,INMP441,57.8,Background Noise,54.2,1.43,-105,9.5
2025-12-12 03:14:15,INMP441,58.4,Background Noise,54.4,1.76,-106,8.8
2025-12-12 03:15:15,INMP441,58.2,Background Noise,54.3,1.43,-109,5.3
2025-12-12 03:16:15,INMP441,59.3,Background Noise,54.5,1.59,-111,4.3
2025-12-12 03:17:15,INMP441,58.9,Background Noise,54.3,1.65,-107,8.5
2025-12-12 03:18:15,INMP441,58.0,Background Noise,54.2,1.68,-109,6.3
2025-12-12 03:19:15,INMP441,58.5,Background Noise,54.2,1.92,-108,6.8
2025-12-12 03:20:15,INMP441,59.1,Background Noise,54.0,1.96,-107,7.5
2025-12-12 03:21:15,INMP441,58.5,Background Noise,53.9,1.96,-111,4.8
2025-12-12 03:22:15,INMP441,59.4,Background Noise,54.3,1.71,-107,8.3
2025-12-12 03:23:15,INMP441,58.5,Background Noise,54.4,1.64,-114,0.5
2025-12-12 03:24:15,INMP441,57.8,Background Noise,54.4,1.49,-108,6.0
2025-12-12 03:25:15,INMP441,58.9,Background Noise,54.4,1.57,-107,7.5
2025-12-12 03:26:15,INMP441,58.4,Background Noise,54.5,1.48,-105,9.5
2025-12-12 03:27:15,INMP441,57.7,Background Noise,54.4,1.47,-106,9.3
2025-12-12 03:28:15,INMP441,58.1,Background Noise,54.2,1.52,-109,6.3
2025-12-12 03:29:15,INMP441,58.8,Background Noise,54.3,1.83,-107,7.8
2025-12-12 03:30:15,INMP441,58.2,Background Noise,54.3,1.6,-106,8.5
2025-12-12 03:31:15,INMP441,58.8,Background Noise,54.6,1.48,-107,7.8
2025-12-12 03:32:15,INMP441,59.1,Background Noise,54.5,1.51,-107,7.8
2025-12-12 03:33:15,INMP441,58.3,Background Noise,54.6,1.52,-105,9.5
2025-12-12 03:34:15,INMP441,58.2,Background Noise,54.6,1.76,-107,7.5
2025-12-12 03:35:15,INMP441,58.6,Background Noise,54.4,1.62,-108,5.8
2025-12-12 03:36:16,INMP441,57.8,Background Noise,54.5,1.7,-112,4.0
2025-12-12 03:37:16,INMP441,59.6,Background Noise,54.5,1.47,-109,6.5
2025-12-12 03:38:16,INMP441,58.1,Background Noise,54.4,1.45,-107,7.5
2025-12-12 03:39:16,INMP441,58.4,Background Noise,54.7,1.73,-105,9.5
2025-12-12 03:40:16,INMP441,58.0,Background Noise,54.4,1.56,-110,6.0
2025-12-12 03:41:16,INMP441,58.3,Background Noise,54.4,2.12,-110,5.3
2025-12-12 03:42:16,INMP441,59.1,Background Noise,54.5,1.57,-109,6.0
2025-12-12 03:43:16,INMP441,58.4,Background Noise,54.7,1.45,-106,8.5
2025-12-12 03:44:16,INMP441,58.8,Background Noise,54.6,1.51,-108,5.5
2025-12-12 03:45:16,INMP441,58.5,Background Noise,54.5,1.54,-108,7.8
2025-12-12 03:46:16,INMP441,58.2,Background Noise,54.6,1.42,-107,8.3
2025-12-12 03:47:16,INMP441,58.4,Background Noise,54.5,1.69,-107,8.5
2025-12-12 03:48:16,INMP441,59.4,Background Noise,54.5,1.46,-105,9.3
2025-12-12 03:49:16,INMP441,58.0,Background Noise,54.5,1.38,-109,5.0
2025-12-12 03:50:16,INMP441,58.1,Background Noise,54.5,1.42,-109,6.3
2025-12-12 03:51:16,INMP441,58.4,Background Noise,54.7,1.52,-110,5.8
2025-12-12 03:52:16,INMP441,58.2,Background Noise,54.6,1.54,-108,7.5
2025-12-12 03:53:16,INMP441,57.7,Background Noise,54.5,1.41,-106,6.0
2025-12-12 03:54:16,INMP441,58.2,Background Noise,54.5,1.54,-106,9.0
2025-12-12 03:55:16,INMP441,57.3,Background Noise,54.5,1.36,-105,9.8
2025-12-12 03:56:16,INMP441,57.9,Background Noise,54.5,1.46,-109,6.0
2025-12-12 03:57:16,INMP441,58.2,Background Noise,54.3,1.89,-109,4.3
2025-12-12 03:58:16,INMP441,57.8,Background Noise,54.7,1.43,-109,6.5
2025-12-12 03:59:16,INMP441,58.4,Background Noise,54.3,2.17,-108,7.5
2025-12-12 04:00:16,INMP441,58.1,Background Noise,54.6,1.75,-105,8.5
2025-12-12 04:01:17,INMP441,58.8,Background Noise,54.5,1.45,-110,6.0
2025-12-12 04:02:17,INMP441,59.1,Background Noise,54.5,1.75,-105,9.5
2025-12-12 04:03:17,INMP441,68.8,People,59.4,1.81,-107,8.8
2025-12-12 04:04:17,INMP441,63.7,People,59.1,1.74,-108,5.3
2025-12-12 04:05:17,INMP441,63.2,People,59.2,1.64,-105,9.5
2025-12-12 04:06:17,INMP441,63.8,People,59.0,1.63,-108,7.0
2025-12-12 04:07:17,INMP441,63.5,People,59.1,1.66,-106,8.8
2025-12-12 04:08:17,INMP441,64.5,People,59.0,1.72,-110,6.0
2025-12-12 04:09:17,INMP441,64.4,People,59.0,1.71,-107,5.3
2025-12-12 04:10:17,INMP441,63.6,Background Noise,58.9,1.73,-105,9.8
2025-12-12 04:11:17,INMP441,63.2,People,58.9,1.65,-109,6.0
2025-12-12 04:12:17,INMP441,63.0,Background Noise,59.0,1.6,-109,4.5
2025-12-12 04:13:17,INMP441,65.8,Background Noise,58.8,1.66,-106,9.0
2025-12-12 04:14:17,INMP441,62.5,People,59.0,1.56,-107,8.0
2025-12-12 04:15:17,INMP441,63.3,People,58.8,1.69,-110,4.8
2025-12-12 04:16:17,INMP441,63.8,People,58.8,1.63,-106,8.8
2025-12-12 04:17:17,INMP441,62.5,People,58.7,1.52,-108,6.0
2025-12-12 04:18:17,INMP441,62.7,People,58.7,1.56,-107,8.0
2025-12-12 04:19:17,INMP441,63.0,Background Noise,58.8,1.64,-109,5.5
2025-12-12 04:20:17,INMP441,63.7,Background Noise,58.7,1.81,-108,6.5
2025-12-12 04:21:17,INMP441,63.0,Background Noise,58.7,1.53,-109,2.3
2025-12-12 04:22:17,INMP441,64.0,Background Noise,58.8,1.59,-111,4.0
2025-12-12 04:23:17,INMP441,62.5,Background Noise,58.5,1.58,-111,3.8
2025-12-12 04:24:18,INMP441,62.7,Background Noise,58.7,1.57,-106,8.5
2025-12-12 04:25:18,INMP441,63.4,People,58.7,1.58,-111,3.8
2025-12-12 04:26:18,INMP441,62.9,People,58.6,1.52,-110,4.8
2025-12-12 04:27:18,INMP441,63.9,People,58.6,1.61,-107,7.5
2025-12-12 04:28:18,INMP441,62.6,People,58.7,1.54,-109,5.5
2025-12-12 04:29:18,INMP441,61.8,People,58.6,1.48,-109,5.5
2025-12-12 04:30:18,INMP441,63.6,Background Noise,58.5,1.55,-106,8.0
2025-12-12 04:31:18,INMP441,63.9,People,58.7,1.66,-107,7.8
2025-12-12 04:32:18,INMP441,62.8,People,58.7,1.55,-109,3.8
2025-12-12 04:33:18,INMP441,63.0,People,58.6,1.47,-111,4.3
2025-12-12 04:34:18,INMP441,63.1,Background Noise,58.7,1.66,-105,8.5
2025-12-12 04:35:18,INMP441,62.4,People,58.5,1.62,-107,8.3
2025-12-12 04:36:18,INMP441,62.5,People,58.7,1.7,-109,4.0
2025-12-12 04:37:18,INMP441,62.6,People,58.4,1.54,-109,5.5
2025-12-12 04:38:18,INMP441,63.2,People,58.7,1.59,-108,3.8
2025-12-12 04:39:18,INMP441,62.5,People,58.7,1.57,-108,6.8
2025-12-12 04:40:18,INMP441,62.2,People,58.5,1.59,-106,9.0
2025-12-12 04:41:18,INMP441,64.3,People,58.6,1.57,-111,4.8
2025-12-12 04:42:18,INMP441,62.6,People,58.7,1.59,-108,7.0
2025-12-12 04:43:18,INMP441,62.6,Background Noise,58.6,1.71,-109,6.0
2025-12-12 04:44:18,INMP441,62.6,People,58.6,1.54,-110,5.0
2025-12-12 04:45:18,INMP441,62.9,People,58.6,1.69,-106,8.8
2025-12-12 04:46:18,INMP441,62.4,People,58.6,1.58,-110,5.3
2025-12-12 04:47:18,INMP441,62.9,People,58.7,1.61,-106,8.5
2025-12-12 04:48:18,INMP441,63.8,People,58.7,1.67,-108,6.0
2025-12-12 04:49:18,INMP441,62.7,People,58.6,1.43,-105,9.3
2025-12-12 04:50:18,INMP441,62.1,People,58.4,1.66,-107,8.3
2025-12-12 04:51:18,INMP441,63.0,People,58.5,1.69,-108,7.0
2025-12-12 04:52:18,INMP441,62.7,People,58.5,1.56,-108,5.8
2025-12-12 04:53:18,INMP441,63.9,People,58.5,1.49,-105,9.3
2025-12-12 04:54:18,INMP441,62.7,People,58.6,1.58,-109,5.0
2025-12-12 04:55:19,INMP441,62.2,Background Noise,58.6,1.56,-111,4.0
2025-12-12 04:56:19,INMP441,62.1,People,58.5,1.52,-109,5.8
2025-12-12 04:57:19,INMP441,63.4,People,58.5,1.68,-107,8.3
2025-12-12 04:58:19,INMP441,63.5,Background Noise,58.4,1.61,-108,5.3
2025-12-12 04:59:19,INMP441,62.3,People,58.4,1.53,-107,7.5
2025-12-12 05:00:19,INMP441,68.1,Background Noise,59.1,2.14,-113,2.3
2025-12-12 05:01:19,INMP441,63.4,People,58.4,1.61,-108,5.8
2025-12-12 05:02:19,INMP441,63.0,Background Noise,58.4,1.63,-110,4.5
2025-12-12 05:03:19,INMP441,62.9,Background Noise,58.6,1.59,-108,7.5
2025-12-12 05:04:19,INMP441,62.5,People,58.5,1.53,-105,-2.0
2025-12-12 05:05:19,INMP441,62.6,People,58.5,1.59,-106,8.8
2025-12-12 05:06:19,INMP441,62.0,Background Noise,58.6,1.48,-109,6.5
2025-12-12 05:07:19,INMP441,62.5,Background Noise,58.6,1.6,-105,9.0
2025-12-12 05:08:19,INMP441,62.9,People,58.4,1.6,-105,9.5
2025-12-12 05:09:19,INMP441,62.7,Background Noise,58.6,1.6,-107,8.3
2025-12-12 05:10:19,INMP441,62.7,People,58.5,1.58,-110,6.0
2025-12-12 05:11:19,INMP441,62.7,People,58.4,1.67,-105,7.3
2025-12-12 05:12:19,INMP441,63.2,People,58.5,1.66,-111,4.5
2025-12-12 05:13:19,INMP441,62.5,People,58.7,1.63,-109,5.8
2025-12-12 05:14:19,INMP441,62.8,People,58.5,1.58,-109,6.5
2025-12-12 05:15:19,INMP441,62.2,People,58.5,1.53,-116,-5.0
2025-12-12 05:16:19,INMP441,64.4,People,58.8,1.7,-106,8.8
2025-12-12 05:17:19,INMP441,68.6,People,59.1,2.02,-109,3.8
2025-12-12 05:18:19,INMP441,73.6,Background Noise,58.9,2.14,-110,5.0
2025-12-12 05:19:19,INMP441,62.7,People,58.4,1.61,-106,8.3
2025-12-12 05:20:19,INMP441,63.3,People,58.6,1.7,-107,6.5
2025-12-12 05:21:20,INMP441,63.0,Background Noise,58.4,1.64,-107,8.3
2025-12-12 05:22:20,INMP441,63.7,People,58.5,1.48,-107,6.8
2025-12-12 05:23:20,INMP441,63.7,Background Noise,58.5,1.66,-105,10.0
2025-12-12 05:24:20,INMP441,62.0,People,58.5,1.55,-111,4.3
2025-12-12 05:25:20,INMP441,62.3,Background Noise,58.5,1.75,-107,8.0
2025-12-12 05:26:20,INMP441,62.2,Background Noise,58.6,1.62,-111,3.8
2025-12-12 05:27:20,INMP441,62.6,Background Noise,58.6,1.68,-114,0.5
2025-12-12 05:28:20,INMP441,62.4,People,58.5,1.53,-110,5.0
2025-12-12 05:29:20,INMP441,61.7,People,58.4,1.68,-108,5.0
2025-12-12 05:30:20,INMP441,63.3,People,58.4,1.54,-111,4.3
2025-12-12 05:31:20,INMP441,62.7,People,58.8,1.65,-107,6.8
2025-12-12 05:32:20,INMP441,63.2,People,58.5,1.6,-106,7.0
